Y,M,D,H,DTW_ft,DTW_m
2016,9,26,1,137.91,42.034968
2016,9,26,2,137.91,42.034968
2016,9,26,3,137.92,42.038016
2016,9,26,4,137.92,42.038016
2016,9,26,5,137.92,42.038016
2016,9,26,6,137.93,42.041064
2016,9,26,7,137.95,42.04716
2016,9,26,8,137.94,42.044112
2016,9,26,9,137.95,42.04716
2016,9,26,10,137.95,42.04716
2016,9,26,11,137.97,42.053256
2016,9,26,12,137.97,42.053256
2016,9,26,13,137.98,42.056304
2016,9,26,14,137.98,42.056304
2016,9,26,15,137.99,42.059352
2016,9,26,16,137.98,42.056304
2016,9,26,17,137.99,42.059352
2016,9,26,18,137.99,42.059352
2016,9,26,19,137.99,42.059352
2016,9,26,20,138.01,42.065448
2016,9,26,21,138.01,42.065448
2016,9,26,22,138.01,42.065448
2016,9,26,23,138.01,42.065448
2016,9,27,0,138.01,42.065448
2016,9,27,1,138.02,42.068496
2016,9,27,2,138.02,42.068496
2016,9,27,3,138.04,42.074592
2016,9,27,4,138.03,42.071544
2016,9,27,5,138.04,42.074592
2016,9,27,6,138.03,42.071544
2016,9,27,7,138.03,42.071544
2016,9,27,8,138.04,42.074592
2016,9,27,9,138.03,42.071544
2016,9,27,10,138.05,42.07764
2016,9,27,11,138.04,42.074592
2016,9,27,12,138.05,42.07764
2016,9,27,13,138.06,42.080688
2016,9,27,14,138.05,42.07764
2016,9,27,15,138.05,42.07764
2016,9,27,16,138.05,42.07764
2016,9,27,17,138.05,42.07764
2016,9,27,18,138.04,42.074592
2016,9,27,19,138.04,42.074592
2016,9,27,20,138.04,42.074592
2016,9,27,21,138.05,42.07764
2016,9,27,22,138.04,42.074592
2016,9,27,23,138.03,42.071544
2016,9,28,0,138.04,42.074592
2016,9,28,1,138.04,42.074592
2016,9,28,2,138.03,42.071544
2016,9,28,3,138.03,42.071544
2016,9,28,4,138.01,42.065448
2016,9,28,5,138.02,42.068496
2016,9,28,6,138.01,42.065448
2016,9,28,7,138.02,42.068496
2016,9,28,8,138,42.0624
2016,9,28,9,138.01,42.065448
2016,9,28,10,138.01,42.065448
2016,9,28,11,138,42.0624
2016,9,28,12,138.01,42.065448
2016,9,28,13,138,42.0624
2016,9,28,14,138,42.0624
2016,9,28,15,137.99,42.059352
2016,9,28,16,138,42.0624
2016,9,28,17,137.99,42.059352
2016,9,28,18,138,42.0624
2016,9,28,19,138.01,42.065448
2016,9,28,20,138.01,42.065448
2016,9,28,21,138.02,42.068496
2016,9,28,22,138.04,42.074592
2016,9,28,23,138.06,42.080688
2016,9,29,0,138.07,42.083736
2016,9,29,1,138.1,42.09288
2016,9,29,2,138.13,42.102024
2016,9,29,3,138.14,42.105072
2016,9,29,4,138.17,42.114216
2016,9,29,5,138.19,42.120312
2016,9,29,6,138.2,42.12336
2016,9,29,7,138.24,42.135552
2016,9,29,8,138.26,42.141648
2016,9,29,9,138.29,42.150792
2016,9,29,10,138.33,42.162984
2016,9,29,11,138.35,42.16908
2016,9,29,12,138.38,42.178224
2016,9,29,13,138.43,42.193464
2016,9,29,14,138.44,42.196512
2016,9,29,15,138.48,42.208704
2016,9,29,16,138.52,42.220896
2016,9,29,17,138.55,42.23004
2016,9,29,18,138.57,42.236136
2016,9,29,19,138.61,42.248328
2016,9,29,20,138.63,42.254424
2016,9,29,21,138.67,42.266616
2016,9,29,22,138.69,42.272712
2016,9,29,23,138.71,42.278808
2016,9,30,0,138.74,42.287952
2016,9,30,1,138.77,42.297096
2016,9,30,2,138.79,42.303192
2016,9,30,3,138.82,42.312336
2016,9,30,4,138.84,42.318432
2016,9,30,5,138.87,42.327576
2016,9,30,6,138.91,42.339768
2016,9,30,7,138.92,42.342816
2016,9,30,8,138.94,42.348912
2016,9,30,9,138.97,42.358056
2016,9,30,10,138.99,42.364152
2016,9,30,11,139.03,42.376344
2016,9,30,12,139.04,42.379392
2016,9,30,13,139.06,42.385488
2016,9,30,14,139.1,42.39768
2016,9,30,15,139.12,42.403776
2016,9,30,16,139.14,42.409872
2016,9,30,17,139.16,42.415968
2016,9,30,18,139.18,42.422064
2016,9,30,19,139.2,42.42816
2016,9,30,20,139.22,42.434256
2016,9,30,21,139.24,42.440352
2016,9,30,22,139.24,42.440352
2016,9,30,23,139.27,42.449496
2016,10,1,0,139.29,42.455592
2016,10,1,1,139.3,42.45864
2016,10,1,2,139.31,42.461688
2016,10,1,3,139.34,42.470832
2016,10,1,4,139.36,42.476928
2016,10,1,5,139.37,42.479976
2016,10,1,6,139.39,42.486072
2016,10,1,7,139.4,42.48912
2016,10,1,8,139.41,42.492168
2016,10,1,9,139.42,42.495216
2016,10,1,10,139.45,42.50436
2016,10,1,11,139.47,42.510456
2016,10,1,12,139.48,42.513504
2016,10,1,13,139.5,42.5196
2016,10,1,14,139.51,42.522648
2016,10,1,15,139.53,42.528744
2016,10,1,16,139.55,42.53484
2016,10,1,17,139.55,42.53484
2016,10,1,18,139.56,42.537888
2016,10,1,19,139.58,42.543984
2016,10,1,20,139.6,42.55008
2016,10,1,21,139.61,42.553128
2016,10,1,22,139.62,42.556176
2016,10,1,23,139.63,42.559224
2016,10,2,0,139.65,42.56532
2016,10,2,1,139.66,42.568368
2016,10,2,2,139.68,42.574464
2016,10,2,3,139.68,42.574464
2016,10,2,4,139.7,42.58056
2016,10,2,5,139.72,42.586656
2016,10,2,6,139.72,42.586656
2016,10,2,7,139.73,42.589704
2016,10,2,8,139.75,42.5958
2016,10,2,9,139.76,42.598848
2016,10,2,10,139.76,42.598848
2016,10,2,11,139.78,42.604944
2016,10,2,12,139.8,42.61104
2016,10,2,13,139.81,42.614088
2016,10,2,14,139.81,42.614088
2016,10,2,15,139.83,42.620184
2016,10,2,16,139.83,42.620184
2016,10,2,17,139.85,42.62628
2016,10,2,18,139.85,42.62628
2016,10,2,19,139.87,42.632376
2016,10,2,20,139.87,42.632376
2016,10,2,21,139.9,42.64152
2016,10,2,22,139.91,42.644568
2016,10,2,23,139.92,42.647616
2016,10,3,0,139.92,42.647616
2016,10,3,1,139.92,42.647616
2016,10,3,2,139.95,42.65676
2016,10,3,3,139.96,42.659808
2016,10,3,4,139.96,42.659808
2016,10,3,5,139.96,42.659808
2016,10,3,6,139.97,42.662856
2016,10,3,7,139.99,42.668952
2016,10,3,8,140,42.672
2016,10,3,9,140,42.672
2016,10,3,10,140.02,42.678096
2016,10,3,11,140.02,42.678096
2016,10,3,12,140.04,42.684192
2016,10,3,13,140.05,42.68724
2016,10,3,14,140.05,42.68724
2016,10,3,15,140.06,42.690288
2016,10,3,16,140.08,42.696384
2016,10,3,17,140.09,42.699432
2016,10,3,18,140.09,42.699432
2016,10,3,19,140.09,42.699432
2016,10,3,20,140.09,42.699432
2016,10,3,21,140.09,42.699432
2016,10,3,22,140.08,42.696384
2016,10,3,23,140.07,42.693336
2016,10,4,0,140.07,42.693336
2016,10,4,1,140.06,42.690288
2016,10,4,2,140.04,42.684192
2016,10,4,3,140.03,42.681144
2016,10,4,4,140.01,42.675048
2016,10,4,5,139.99,42.668952
2016,10,4,6,139.97,42.662856
2016,10,4,7,139.94,42.653712
2016,10,4,8,139.9,42.64152
2016,10,4,9,139.84,42.623232
2016,10,4,10,139.79,42.607992
2016,10,4,11,139.76,42.598848
2016,10,4,12,139.74,42.592752
2016,10,4,13,139.71,42.583608
2016,10,4,14,139.68,42.574464
2016,10,4,15,139.65,42.56532
2016,10,4,16,139.62,42.556176
2016,10,4,17,139.59,42.547032
2016,10,4,18,139.56,42.537888
2016,10,4,19,139.53,42.528744
2016,10,4,20,139.5,42.5196
2016,10,4,21,139.47,42.510456
2016,10,4,22,139.44,42.501312
2016,10,4,23,139.4,42.48912
2016,10,5,0,139.38,42.483024
2016,10,5,1,139.36,42.476928
2016,10,5,2,139.33,42.467784
2016,10,5,3,139.31,42.461688
2016,10,5,4,139.28,42.452544
2016,10,5,5,139.26,42.446448
2016,10,5,6,139.23,42.437304
2016,10,5,7,139.21,42.431208
2016,10,5,8,139.18,42.422064
2016,10,5,9,139.16,42.415968
2016,10,5,10,139.13,42.406824
2016,10,5,11,139.12,42.403776
2016,10,5,12,139.11,42.400728
2016,10,5,13,139.09,42.394632
2016,10,5,14,139.08,42.391584
2016,10,5,15,139.05,42.38244
2016,10,5,16,139.04,42.379392
2016,10,5,17,139.02,42.373296
2016,10,5,18,139.01,42.370248
2016,10,5,19,138.99,42.364152
2016,10,5,20,138.97,42.358056
2016,10,5,21,138.95,42.35196
2016,10,5,22,138.94,42.348912
2016,10,5,23,138.93,42.345864
2016,10,6,0,138.91,42.339768
2016,10,6,1,138.89,42.333672
2016,10,6,2,138.89,42.333672
2016,10,6,3,138.87,42.327576
2016,10,6,4,138.86,42.324528
2016,10,6,5,138.84,42.318432
2016,10,6,6,138.83,42.315384
2016,10,6,7,138.83,42.315384
2016,10,6,8,138.82,42.312336
2016,10,6,9,138.8,42.30624
2016,10,6,10,138.79,42.303192
2016,10,6,11,138.79,42.303192
2016,10,6,12,138.77,42.297096
2016,10,6,13,138.77,42.297096
2016,10,6,14,138.76,42.294048
2016,10,6,15,138.75,42.291
2016,10,6,16,138.74,42.287952
2016,10,6,17,138.72,42.281856
2016,10,6,18,138.71,42.278808
2016,10,6,19,138.7,42.27576
2016,10,6,20,138.69,42.272712
2016,10,6,21,138.68,42.269664
2016,10,6,22,138.67,42.266616
2016,10,6,23,138.66,42.263568
2016,10,7,0,138.64,42.257472
2016,10,7,1,138.63,42.254424
2016,10,7,2,138.62,42.251376
2016,10,7,3,138.61,42.248328
2016,10,7,4,138.6,42.24528
2016,10,7,5,138.59,42.242232
2016,10,7,6,138.58,42.239184
2016,10,7,7,138.58,42.239184
2016,10,7,8,138.57,42.236136
2016,10,7,9,138.56,42.233088
2016,10,7,10,138.55,42.23004
2016,10,7,11,138.55,42.23004
2016,10,7,12,138.54,42.226992
2016,10,7,13,138.53,42.223944
2016,10,7,14,138.52,42.220896
2016,10,7,15,138.52,42.220896
2016,10,7,16,138.51,42.217848
2016,10,7,17,138.51,42.217848
2016,10,7,18,138.51,42.217848
2016,10,7,19,138.51,42.217848
2016,10,7,20,138.51,42.217848
2016,10,7,21,138.53,42.223944
2016,10,7,22,138.53,42.223944
2016,10,7,23,138.55,42.23004
2016,10,8,0,138.56,42.233088
2016,10,8,1,138.58,42.239184
2016,10,8,2,138.6,42.24528
2016,10,8,3,138.62,42.251376
2016,10,8,4,138.64,42.257472
2016,10,8,5,138.67,42.266616
2016,10,8,6,138.69,42.272712
2016,10,8,7,138.71,42.278808
2016,10,8,8,138.74,42.287952
2016,10,8,9,138.77,42.297096
2016,10,8,10,138.8,42.30624
2016,10,8,11,138.83,42.315384
2016,10,8,12,138.86,42.324528
2016,10,8,13,138.89,42.333672
2016,10,8,14,138.92,42.342816
2016,10,8,15,138.95,42.35196
2016,10,8,16,138.98,42.361104
2016,10,8,17,139,42.3672
2016,10,8,18,139.04,42.379392
2016,10,8,19,139.07,42.388536
2016,10,8,20,139.09,42.394632
2016,10,8,21,139.12,42.403776
2016,10,8,22,139.15,42.41292
2016,10,8,23,139.18,42.422064
2016,10,9,0,139.21,42.431208
2016,10,9,1,139.23,42.437304
2016,10,9,2,139.26,42.446448
2016,10,9,3,139.28,42.452544
2016,10,9,4,139.31,42.461688
2016,10,9,5,139.33,42.467784
2016,10,9,6,139.35,42.47388
2016,10,9,7,139.38,42.483024
2016,10,9,8,139.41,42.492168
2016,10,9,9,139.43,42.498264
2016,10,9,10,139.46,42.507408
2016,10,9,11,139.48,42.513504
2016,10,9,12,139.49,42.516552
2016,10,9,13,139.52,42.525696
2016,10,9,14,139.54,42.531792
2016,10,9,15,139.56,42.537888
2016,10,9,16,139.58,42.543984
2016,10,9,17,139.6,42.55008
2016,10,9,18,139.61,42.553128
2016,10,9,19,139.64,42.562272
2016,10,9,20,139.66,42.568368
2016,10,9,21,139.67,42.571416
2016,10,9,22,139.7,42.58056
2016,10,9,23,139.72,42.586656
2016,10,10,0,139.73,42.589704
2016,10,10,1,139.75,42.5958
2016,10,10,2,139.77,42.601896
2016,10,10,3,139.79,42.607992
2016,10,10,4,139.8,42.61104
2016,10,10,5,139.82,42.617136
2016,10,10,6,139.83,42.620184
2016,10,10,7,139.85,42.62628
2016,10,10,8,139.87,42.632376
2016,10,10,9,139.87,42.632376
2016,10,10,10,139.9,42.64152
2016,10,10,11,139.92,42.647616
2016,10,10,12,139.93,42.650664
2016,10,10,13,139.94,42.653712
2016,10,10,14,139.95,42.65676
2016,10,10,15,139.96,42.659808
2016,10,10,16,139.96,42.659808
2016,10,10,17,139.96,42.659808
2016,10,10,18,139.96,42.659808
2016,10,10,19,139.96,42.659808
2016,10,10,20,139.94,42.653712
2016,10,10,21,139.94,42.653712
2016,10,10,22,139.93,42.650664
2016,10,10,23,139.92,42.647616
2016,10,11,0,139.9,42.64152
2016,10,11,1,139.89,42.638472
2016,10,11,2,139.87,42.632376
2016,10,11,3,139.85,42.62628
2016,10,11,4,139.81,42.614088
2016,10,11,5,139.8,42.61104
2016,10,11,6,139.78,42.604944
2016,10,11,7,139.76,42.598848
2016,10,11,8,139.73,42.589704
2016,10,11,9,139.72,42.586656
2016,10,11,10,139.69,42.577512
2016,10,11,11,139.68,42.574464
2016,10,11,12,139.65,42.56532
2016,10,11,13,139.62,42.556176
2016,10,11,14,139.61,42.553128
2016,10,11,15,139.59,42.547032
2016,10,11,16,139.55,42.53484
2016,10,11,17,139.53,42.528744
2016,10,11,18,139.52,42.525696
2016,10,11,19,139.49,42.516552
2016,10,11,20,139.47,42.510456
2016,10,11,21,139.45,42.50436
2016,10,11,22,139.42,42.495216
2016,10,11,23,139.4,42.48912
2016,10,12,0,139.38,42.483024
2016,10,12,1,139.36,42.476928
2016,10,12,2,139.34,42.470832
2016,10,12,3,139.32,42.464736
2016,10,12,4,139.3,42.45864
2016,10,12,5,139.28,42.452544
2016,10,12,6,139.26,42.446448
2016,10,12,7,139.23,42.437304
2016,10,12,8,139.21,42.431208
2016,10,12,9,139.19,42.425112
2016,10,12,10,139.17,42.419016
2016,10,12,11,139.15,42.41292
2016,10,12,12,139.14,42.409872
2016,10,12,13,139.13,42.406824
2016,10,12,14,139.11,42.400728
2016,10,12,15,139.11,42.400728
2016,10,12,16,139.09,42.394632
2016,10,12,17,139.08,42.391584
2016,10,12,18,139.07,42.388536
2016,10,12,19,139.07,42.388536
2016,10,12,20,139.07,42.388536
2016,10,12,21,139.07,42.388536
2016,10,12,22,139.07,42.388536
2016,10,12,23,139.08,42.391584
2016,10,13,0,139.08,42.391584
2016,10,13,1,139.1,42.39768
2016,10,13,2,139.1,42.39768
2016,10,13,3,139.11,42.400728
2016,10,13,4,139.12,42.403776
2016,10,13,5,139.13,42.406824
2016,10,13,6,139.15,42.41292
2016,10,13,7,139.18,42.422064
2016,10,13,8,139.19,42.425112
2016,10,13,9,139.22,42.434256
2016,10,13,10,139.24,42.440352
2016,10,13,11,139.24,42.440352
2016,10,13,12,139.29,42.455592
2016,10,13,13,139.31,42.461688
2016,10,13,14,139.34,42.470832
2016,10,13,15,139.36,42.476928
2016,10,13,16,139.39,42.486072
2016,10,13,17,139.41,42.492168
2016,10,13,18,139.43,42.498264
2016,10,13,19,139.45,42.50436
2016,10,13,20,139.48,42.513504
2016,10,13,21,139.49,42.516552
2016,10,13,22,139.53,42.528744
2016,10,13,23,139.54,42.531792
2016,10,14,0,139.57,42.540936
2016,10,14,1,139.59,42.547032
2016,10,14,2,139.62,42.556176
2016,10,14,3,139.64,42.562272
2016,10,14,4,139.66,42.568368
2016,10,14,5,139.69,42.577512
2016,10,14,6,139.71,42.583608
2016,10,14,7,139.73,42.589704
2016,10,14,8,139.76,42.598848
2016,10,14,9,139.78,42.604944
2016,10,14,10,139.8,42.61104
2016,10,14,11,139.83,42.620184
2016,10,14,12,139.85,42.62628
2016,10,14,13,139.87,42.632376
2016,10,14,14,139.89,42.638472
2016,10,14,15,139.91,42.644568
2016,10,14,16,139.93,42.650664
2016,10,14,17,139.95,42.65676
2016,10,14,18,139.96,42.659808
2016,10,14,19,139.98,42.665904
2016,10,14,20,139.99,42.668952
2016,10,14,21,140.01,42.675048
2016,10,14,22,140.02,42.678096
2016,10,14,23,140.04,42.684192
2016,10,15,0,140.06,42.690288
2016,10,15,1,140.07,42.693336
2016,10,15,2,140.09,42.699432
2016,10,15,3,140.11,42.705528
2016,10,15,4,140.12,42.708576
2016,10,15,5,140.13,42.711624
2016,10,15,6,140.15,42.71772
2016,10,15,7,140.17,42.723816
2016,10,15,8,140.18,42.726864
2016,10,15,9,140.2,42.73296
2016,10,15,10,140.21,42.736008
2016,10,15,11,140.23,42.742104
2016,10,15,12,140.24,42.745152
2016,10,15,13,140.26,42.751248
2016,10,15,14,140.27,42.754296
2016,10,15,15,140.29,42.760392
2016,10,15,16,140.31,42.766488
2016,10,15,17,140.32,42.769536
2016,10,15,18,140.34,42.775632
2016,10,15,19,140.35,42.77868
2016,10,15,20,140.37,42.784776
2016,10,15,21,140.37,42.784776
2016,10,15,22,140.39,42.790872
2016,10,15,23,140.4,42.79392
2016,10,16,0,140.41,42.796968
2016,10,16,1,140.41,42.796968
2016,10,16,2,140.44,42.806112
2016,10,16,3,140.45,42.80916
2016,10,16,4,140.46,42.812208
2016,10,16,5,140.47,42.815256
2016,10,16,6,140.48,42.818304
2016,10,16,7,140.49,42.821352
2016,10,16,8,140.5,42.8244
2016,10,16,9,140.51,42.827448
2016,10,16,10,140.52,42.830496
2016,10,16,11,140.53,42.833544
2016,10,16,12,140.54,42.836592
2016,10,16,13,140.54,42.836592
2016,10,16,14,140.56,42.842688
2016,10,16,15,140.57,42.845736
2016,10,16,16,140.58,42.848784
2016,10,16,17,140.59,42.851832
2016,10,16,18,140.6,42.85488
2016,10,16,19,140.59,42.851832
2016,10,16,20,140.61,42.857928
2016,10,16,21,140.61,42.857928
2016,10,16,22,140.62,42.860976
2016,10,16,23,140.63,42.864024
2016,10,17,0,140.64,42.867072
2016,10,17,1,140.64,42.867072
2016,10,17,2,140.64,42.867072
2016,10,17,3,140.66,42.873168
2016,10,17,4,140.66,42.873168
2016,10,17,5,140.67,42.876216
2016,10,17,6,140.68,42.879264
2016,10,17,7,140.68,42.879264
2016,10,17,8,140.69,42.882312
2016,10,17,9,140.69,42.882312
2016,10,17,10,140.7,42.88536
2016,10,17,11,140.71,42.888408
2016,10,17,12,140.72,42.891456
2016,10,17,13,140.73,42.894504
2016,10,17,14,140.73,42.894504
2016,10,17,15,140.74,42.897552
2016,10,17,16,140.75,42.9006
2016,10,17,17,140.76,42.903648
2016,10,17,18,140.76,42.903648
2016,10,17,19,140.77,42.906696
2016,10,17,20,140.77,42.906696
2016,10,17,21,140.78,42.909744
2016,10,17,22,140.78,42.909744
2016,10,17,23,140.79,42.912792
2016,10,18,0,140.79,42.912792
2016,10,18,1,140.8,42.91584
2016,10,18,2,140.81,42.918888
2016,10,18,3,140.82,42.921936
2016,10,18,4,140.82,42.921936
2016,10,18,5,140.83,42.924984
2016,10,18,6,140.84,42.928032
2016,10,18,7,140.84,42.928032
2016,10,18,8,140.85,42.93108
2016,10,18,9,140.86,42.934128
2016,10,18,10,140.86,42.934128
2016,10,18,11,140.87,42.937176
2016,10,18,12,140.87,42.937176
2016,10,18,13,140.88,42.940224
2016,10,18,14,140.89,42.943272
2016,10,18,15,140.89,42.943272
2016,10,18,16,140.88,42.940224
2016,10,18,17,140.89,42.943272
2016,10,18,18,140.88,42.940224
2016,10,18,19,140.88,42.940224
2016,10,18,20,140.87,42.937176
2016,10,18,21,140.86,42.934128
2016,10,18,22,140.85,42.93108
2016,10,18,23,140.84,42.928032
2016,10,19,0,140.82,42.921936
2016,10,19,1,140.8,42.91584
2016,10,19,2,140.78,42.909744
2016,10,19,3,140.74,42.897552
2016,10,19,4,140.72,42.891456
2016,10,19,5,140.69,42.882312
2016,10,19,6,140.66,42.873168
2016,10,19,7,140.62,42.860976
2016,10,19,8,140.57,42.845736
2016,10,19,9,140.54,42.836592
2016,10,19,10,140.5,42.8244
2016,10,19,11,140.47,42.815256
2016,10,19,12,140.43,42.803064
2016,10,19,13,140.4,42.79392
2016,10,19,14,140.37,42.784776
2016,10,19,15,140.33,42.772584
2016,10,19,16,140.3,42.76344
2016,10,19,17,140.26,42.751248
2016,10,19,18,140.22,42.739056
2016,10,19,19,140.19,42.729912
2016,10,19,20,140.16,42.720768
2016,10,19,21,140.12,42.708576
2016,10,19,22,140.09,42.699432
2016,10,19,23,140.06,42.690288
2016,10,20,0,140.03,42.681144
2016,10,20,1,140,42.672
2016,10,20,2,139.97,42.662856
2016,10,20,3,139.95,42.65676
2016,10,20,4,139.93,42.650664
2016,10,20,5,139.9,42.64152
2016,10,20,6,139.88,42.635424
2016,10,20,7,139.85,42.62628
2016,10,20,8,139.84,42.623232
2016,10,20,9,139.81,42.614088
2016,10,20,10,139.79,42.607992
2016,10,20,11,139.77,42.601896
2016,10,20,12,139.75,42.5958
2016,10,20,13,139.73,42.589704
2016,10,20,14,139.71,42.583608
2016,10,20,15,139.68,42.574464
2016,10,20,16,139.66,42.568368
2016,10,20,17,139.63,42.559224
2016,10,20,18,139.62,42.556176
2016,10,20,19,139.6,42.55008
2016,10,20,20,139.58,42.543984
2016,10,20,21,139.55,42.53484
2016,10,20,22,139.54,42.531792
2016,10,20,23,139.51,42.522648
2016,10,21,0,139.5,42.5196
2016,10,21,1,139.48,42.513504
2016,10,21,2,139.47,42.510456
2016,10,21,3,139.45,42.50436
2016,10,21,4,139.43,42.498264
2016,10,21,5,139.42,42.495216
2016,10,21,6,139.4,42.48912
2016,10,21,7,139.39,42.486072
2016,10,21,8,139.37,42.479976
2016,10,21,9,139.35,42.47388
2016,10,21,10,139.33,42.467784
2016,10,21,11,139.3,42.45864
2016,10,21,12,139.26,42.446448
2016,10,21,13,139.23,42.437304
2016,10,21,14,139.21,42.431208
2016,10,21,15,139.2,42.42816
2016,10,21,16,139.19,42.425112
2016,10,21,17,139.18,42.422064
2016,10,21,18,139.16,42.415968
2016,10,21,19,139.16,42.415968
2016,10,21,20,139.15,42.41292
2016,10,21,21,139.13,42.406824
2016,10,21,22,139.12,42.403776
2016,10,21,23,139.11,42.400728
2016,10,22,0,139.09,42.394632
2016,10,22,1,139.08,42.391584
2016,10,22,2,139.07,42.388536
2016,10,22,3,139.06,42.385488
2016,10,22,4,139.04,42.379392
2016,10,22,5,139.03,42.376344
2016,10,22,6,139.02,42.373296
2016,10,22,7,139.01,42.370248
2016,10,22,8,139,42.3672
2016,10,22,9,138.99,42.364152
2016,10,22,10,138.97,42.358056
2016,10,22,11,138.96,42.355008
2016,10,22,12,138.95,42.35196
2016,10,22,13,138.94,42.348912
2016,10,22,14,138.93,42.345864
2016,10,22,15,138.92,42.342816
2016,10,22,16,138.9,42.33672
2016,10,22,17,138.89,42.333672
2016,10,22,18,138.88,42.330624
2016,10,22,19,138.86,42.324528
2016,10,22,20,138.85,42.32148
2016,10,22,21,138.83,42.315384
2016,10,22,22,138.82,42.312336
2016,10,22,23,138.81,42.309288
2016,10,23,0,138.8,42.30624
2016,10,23,1,138.79,42.303192
2016,10,23,2,138.77,42.297096
2016,10,23,3,138.76,42.294048
2016,10,23,4,138.75,42.291
2016,10,23,5,138.74,42.287952
2016,10,23,6,138.73,42.284904
2016,10,23,7,138.72,42.281856
2016,10,23,8,138.71,42.278808
2016,10,23,9,138.7,42.27576
2016,10,23,10,138.69,42.272712
2016,10,23,11,138.67,42.266616
2016,10,23,12,138.66,42.263568
2016,10,23,13,138.65,42.26052
2016,10,23,14,138.65,42.26052
2016,10,23,15,138.63,42.254424
2016,10,23,16,138.62,42.251376
2016,10,23,17,138.61,42.248328
2016,10,23,18,138.59,42.242232
2016,10,23,19,138.59,42.242232
2016,10,23,20,138.58,42.239184
2016,10,23,21,138.57,42.236136
2016,10,23,22,138.56,42.233088
2016,10,23,23,138.55,42.23004
2016,10,24,0,138.54,42.226992
2016,10,24,1,138.53,42.223944
2016,10,24,2,138.52,42.220896
2016,10,24,3,138.51,42.217848
2016,10,24,4,138.5,42.2148
2016,10,24,5,138.49,42.211752
2016,10,24,6,138.48,42.208704
2016,10,24,7,138.48,42.208704
2016,10,24,8,138.48,42.208704
2016,10,24,9,138.48,42.208704
2016,10,24,10,138.48,42.208704
2016,10,24,11,138.48,42.208704
2016,10,24,12,138.48,42.208704
2016,10,24,13,138.49,42.211752
2016,10,24,14,138.49,42.211752
2016,10,24,15,138.49,42.211752
2016,10,24,16,138.49,42.211752
2016,10,24,17,138.49,42.211752
2016,10,24,18,138.5,42.2148
2016,10,24,19,138.5,42.2148
2016,10,24,20,138.49,42.211752
2016,10,24,21,138.49,42.211752
2016,10,24,22,138.5,42.2148
2016,10,24,23,138.5,42.2148
2016,10,25,0,138.51,42.217848
2016,10,25,1,138.51,42.217848
2016,10,25,2,138.52,42.220896
2016,10,25,3,138.52,42.220896
2016,10,25,4,138.53,42.223944
2016,10,25,5,138.53,42.223944
2016,10,25,6,138.53,42.223944
2016,10,25,7,138.54,42.226992
2016,10,25,8,138.54,42.226992
2016,10,25,9,138.53,42.223944
2016,10,25,10,138.55,42.23004
2016,10,25,11,138.55,42.23004
2016,10,25,12,138.56,42.233088
2016,10,25,13,138.57,42.236136
2016,10,25,14,138.58,42.239184
2016,10,25,15,138.58,42.239184
2016,10,25,16,138.58,42.239184
2016,10,25,17,138.6,42.24528
2016,10,25,18,138.61,42.248328
2016,10,25,19,138.63,42.254424
2016,10,25,20,138.65,42.26052
2016,10,25,21,138.67,42.266616
2016,10,25,22,138.69,42.272712
2016,10,25,23,138.71,42.278808
2016,10,26,0,138.73,42.284904
2016,10,26,1,138.76,42.294048
2016,10,26,2,138.79,42.303192
2016,10,26,3,138.81,42.309288
2016,10,26,4,138.84,42.318432
2016,10,26,5,138.87,42.327576
2016,10,26,6,138.9,42.33672
2016,10,26,7,138.93,42.345864
2016,10,26,8,138.96,42.355008
2016,10,26,9,139,42.3672
2016,10,26,10,139.04,42.379392
2016,10,26,11,139.07,42.388536
2016,10,26,12,139.11,42.400728
2016,10,26,13,139.15,42.41292
2016,10,26,14,139.18,42.422064
2016,10,26,15,139.21,42.431208
2016,10,26,16,139.24,42.440352
2016,10,26,17,139.28,42.452544
2016,10,26,18,139.31,42.461688
2016,10,26,19,139.35,42.47388
2016,10,26,20,139.38,42.483024
2016,10,26,21,139.41,42.492168
2016,10,26,22,139.45,42.50436
2016,10,26,23,139.49,42.516552
2016,10,27,0,139.52,42.525696
2016,10,27,1,139.55,42.53484
2016,10,27,2,139.58,42.543984
2016,10,27,3,139.61,42.553128
2016,10,27,4,139.64,42.562272
2016,10,27,5,139.66,42.568368
2016,10,27,6,139.7,42.58056
2016,10,27,7,139.73,42.589704
2016,10,27,8,139.76,42.598848
2016,10,27,9,139.8,42.61104
2016,10,27,10,139.83,42.620184
2016,10,27,11,139.86,42.629328
2016,10,27,12,139.9,42.64152
2016,10,27,13,139.93,42.650664
2016,10,27,14,139.96,42.659808
2016,10,27,15,139.98,42.665904
2016,10,27,16,140.01,42.675048
2016,10,27,17,140.04,42.684192
2016,10,27,18,140.07,42.693336
2016,10,27,19,140.09,42.699432
2016,10,27,20,140.12,42.708576
2016,10,27,21,140.15,42.71772
2016,10,27,22,140.18,42.726864
2016,10,27,23,140.21,42.736008
2016,10,28,0,140.23,42.742104
2016,10,28,1,140.26,42.751248
2016,10,28,2,140.28,42.757344
2016,10,28,3,140.31,42.766488
2016,10,28,4,140.33,42.772584
2016,10,28,5,140.36,42.781728
2016,10,28,6,140.38,42.787824
2016,10,28,7,140.41,42.796968
2016,10,28,8,140.43,42.803064
2016,10,28,9,140.46,42.812208
2016,10,28,10,140.48,42.818304
